,구분,총자본증가율2016,유동자산증가율2016,매출액증가율2016,순이익증가율2016,영업이익증가율2016,매출액순이익률2016,매출액총이익률2016,자기자본순이익률2016,총자본순이익률2016,매출원가 대 매출액비율2016,매출채권회전률2016,재고자산회전률2016,총자본회전률2016,유형자산회전율2016,부채비율2016,유동비율2016,자기자본배율2016,당좌비율2016,비유동비율2016,순운전자본비율2016,현금비율2016,부채/자산2016,부채/매출액2016,부채/현금흐름2016,유동부채/부채2016,유동자산/자산2016,매출/현금흐름2016,차입금평균이자율2016,정상기업여부
10,(주)모베이스전자,21.49,32.89,1.85,12.34,234.39,2.27,5.87,10.84,2.79,94.13,3.92,19.26,1.23,3.14,280.87,95.96,994.7,80.78,209.98,-1.89,0.1,0.7084363282364521,0.6258534337061072,4.82,0.6887508666996799,0.49993292920706794,3.16,2.33,1
11,(주)미래아이앤지,8.68,-65.61,9.84,0.0,0.0,-25.72,30.29,-5.37,-5.04,69.71,7.84,17.65,0.2,2.39,6.54,544.8,154.83,510.51,80.94,19.62,286.68,0.055218762205164106,0.2928141932977699,-44.27,0.6845455035068182,0.25306302851310525,-14.45,0.0,0
12,(주)바른손,9.03,-64.19,-59.05,0.0,0.0,74.62,47.13,59.6,33.21,52.87,42.82,8.53,0.45,8.5,34.78,48.24,180.24,45.29,120.66,-11.24,11.89,0.35380710437914376,0.6204689497651821,-35.12,0.8341615889739453,0.09920557540336303,-21.24,7.17,1
13,(주)바이오니아,-11.35,-26.54,3.42,0.0,0.0,-68.99,51.99,-46.62,-21.41,48.01,1.84,2.8,0.31,1.1,135.87,93.82,333.98,65.29,148.5,-2.44,11.03,0.5900948561539956,1.7321871033926837,1.51,0.6938651388351801,0.3621360979600806,2.63,7.26,0
14,(주)바이오톡스텍,5.31,21.24,36.83,0.0,0.0,4.09,26.48,3.34,1.78,73.52,5.97,34.9,0.43,1.03,86.79,71.08,355.6,67.67,131.3,-12.09,44.29,0.46753166435368493,1.0084576360224602,8.08,0.8860452723156066,0.3402310140525307,8.86,3.58,1
15,(주)비비안,-7.69,-21.35,3.21,0.0,0.0,-0.98,60.58,-1.22,-1.08,39.42,7.43,4.5,1.1,4.82,14.08,433.43,1973.87,161.98,65.09,33.03,22.77,0.20832629401579267,0.16509805821163084,-19.43,0.8756700588427508,0.5451722348927742,-2.09,0.0,1
16,(주)비엔지티,19.46,-26.07,-33.29,0.0,0.0,-88.01,15.81,-80.56,-39.48,84.19,8.49,15.7,0.45,1.73,105.78,66.61,168.24,66.57,138.15,-16.48,37.44,0.6100579138897695,0.3500684132786682,-27.02,0.9522588201289323,0.5156526234796028,-33.71,12.25,0
17,(주)비엘팜텍,22.04,78.36,59.99,0.0,0.0,-12.33,53.98,-14.26,-10.59,46.02,38.02,9.76,0.86,8.79,56.09,284.1,154.62,219.36,101.78,22.55,55.2,0.6043499535384187,0.5996409219457216,-0.37,0.4270870585799118,0.40978701800750955,-0.17,5.0,0
18,(주)상보,-9.73,1.01,-32.93,0.0,0.0,-17.04,3.31,-33.3,-12.88,96.69,4.36,6.46,0.76,2.08,144.44,83.78,448.55,63.59,128.08,-9.22,24.68,0.6819042517590468,0.7575331254741133,-3.25,0.8319481017242131,0.5596703496717389,-2.41,4.69,0
19,(주)서울리거,149.4,117.5,223.91,0.0,0.0,-9.97,7.57,-6.75,-5.98,92.43,4.12,31.79,0.6,12.1,9.42,816.2,375.72,780.28,47.54,49.62,399.52,0.0864218110948178,0.2022483143485199,-187.51,0.8045660077765723,0.5744028501197626,-38.41,4.84,1
20,(주)서원,-9.15,-16.02,-1.1,0.0,0.0,1.05,10.13,3.12,1.04,89.87,6.62,6.49,0.99,4.12,143.7,86.26,342.28,58.8,132.31,-7.28,3.66,0.5860728946699695,0.5288964116377941,7.69,0.8920540685795374,0.4858100158363809,4.37,4.37,1
21,(주)성안,5.36,-4.7,-9.91,0.0,0.0,17.96,18.05,11.03,6.81,81.95,5.75,1.95,0.38,1.8,58.18,158.46,283.23,68.59,107.45,11.83,16.69,0.6585634443743796,0.8636560499309421,0.7,0.7597417590482446,0.5244678630370843,0.69,2.23,0
22,(주)세동,-3.01,12.35,-4.55,0.0,0.0,-5.83,6.6,-31.08,-5.64,93.4,5.28,16.44,0.97,1.84,549.26,52.19,265.96,43.45,422.33,-32.01,1.57,0.8486840848026195,0.8610499900612301,6.79,0.7806465537920813,0.3304379115804868,5.85,4.1,0
23,(주)센트럴인사이트,8.23,-25.79,6.41,0.0,0.0,-15.02,11.89,-17.61,-9.73,88.11,21.79,5.39,0.65,3.17,68.47,48.76,91.7,15.95,144.26,-15.1,6.44,0.5664251583632143,0.5231776592990695,-13.93,0.6913079890325744,0.2315960956700335,-9.09,12.19,0
24,(주)셀루메드,-13.47,-25.92,-38.58,0.0,0.0,-355.33,22.75,-81.23,-47.19,77.25,0.95,0.91,0.13,1.21,51.49,119.72,51.02,69.22,95.06,6.14,21.67,0.36161710339316894,2.5716634984010582,-16.89,0.9201221477608325,0.3793494235318491,-40.11,10.04,0
25,(주)소리바다,153.29,67.15,54.65,0.0,0.0,-29.91,0.0,-59.8,-28.87,0.0,7.19,5901.77,0.97,66.3,111.32,74.16,97.36,74.12,129.97,-13.41,40.23,0.567002313330372,0.6756793024099529,-8.21,0.9694016290841401,0.6259494680460432,-6.42,10.25,0
26,(주)솔고바이오메디칼,-11.59,-18.08,-2.92,0.0,0.0,-45.81,23.46,-25.93,-18.16,76.54,3.8,1.51,0.4,1.64,47.11,147.95,72.92,59.0,80.58,14.66,14.09,0.33797196345037345,0.7007811549863681,-32.23,0.9309949820372839,0.47812740770450396,-24.44,4.61,0
27,(주)시너지이노베이션,195.93,-28.42,-47.91,0.0,0.0,172.57,31.71,0.0,43.25,68.29,11.05,9.16,0.25,9.85,274.59,1136.71,53.73,939.6,327.51,11.46,318.44,0.7670712406396687,2.619159374094681,-8.9,0.2532427519332511,0.47828721212831743,-38.9,5.92,0
28,(주)시노펙스,-21.01,-21.03,-29.93,0.0,0.0,-3.86,15.02,-5.35,-3.1,84.98,3.18,38.26,0.8,4.16,75.22,96.84,209.25,91.79,106.85,-1.27,11.9,0.5122111142949106,0.4610452854981796,13.23,0.9020662417125803,0.48911026962069787,6.24,4.6,1
29,(주)쌍방울,1.47,-16.86,-20.83,0.0,0.0,-14.18,25.23,-7.68,-6.52,74.77,2.6,2.51,0.46,9.14,18.64,835.83,278.79,581.52,41.65,57.13,207.23,0.21942245261836554,0.4307050570935178,-21.98,0.6536491901666833,0.6715915901414348,-7.57,6.25,0
30,(주)쎌마테라퓨틱스,-50.81,-23.78,1.35,0.0,0.0,-93.51,0.98,-159.87,-55.89,99.02,0.0,62.84,0.6,134.86,124.02,146.75,333.65,142.63,96.12,18.19,56.21,0.5566503676337426,0.10493778560878107,-67.17,0.701604204674314,0.5922643074054799,-41.03,14.7,0
31,(주)씨씨에스충북방송,-20.43,-59.04,-1.35,0.0,0.0,-10.22,18.68,-6.17,-4.18,81.32,5.4,0.0,0.41,0.71,33.67,109.47,85.66,109.47,112.65,1.36,3.36,0.25663730108930227,0.5555852779401402,19.81,0.5645066235136672,0.15634407244275947,10.81,5.83,0
32,(주)씨엔플러스,-33.4,-10.4,-12.06,0.0,0.0,-53.59,9.0,-91.83,-30.85,91.0,4.4,16.25,0.58,1.17,202.13,52.84,429.66,48.37,204.33,-28.89,9.0,0.6557116881850077,0.91842282592346,-7.9,0.9141818703606146,0.2760243671394293,-7.34,4.86,0
33,(주)아이앤씨테크놀로지,13.18,63.45,234.12,0.0,0.0,10.84,20.69,10.0,5.74,79.31,3.64,13.13,0.53,2.09,74.94,228.33,447.74,203.01,108.0,21.51,13.79,0.472303334188029,0.9264507992488855,-21.39,0.41290619536035045,0.38840654104659167,-18.36,1.64,1
34,(주)아이윈,-2.51,-5.94,8.5,307.39,71.66,1.1,12.14,2.59,1.02,87.86,3.04,7.93,0.93,7.0,148.96,147.15,775.23,118.77,103.22,18.76,32.65,0.555677950502692,0.5114424807132552,6.05,0.6546040087736485,0.5574161342441966,3.85,2.93,0
35,(주)에스엠라이프디자인그룹,95.6,318.1,1.5,0.0,0.0,-31.39,30.64,-13.31,-10.84,69.36,5.7,22.94,0.35,0.88,8.1,1524.44,206.57,1504.16,47.05,52.77,127.07,0.07491074480708795,0.28704516092494503,-101.15,0.4945677099273826,0.5647806060138716,-29.03,4.37,0
36,(주)에스엠컬처앤콘텐츠,-6.05,17.28,19.75,0.0,0.0,-0.59,16.14,-0.94,-0.62,83.86,9.78,0.0,1.06,13.48,45.73,227.32,162.54,227.32,48.61,37.33,80.15,0.324879168940496,0.2765303061891283,9.87,0.9356682342936029,0.6813608169684227,2.83,4.32,1
37,(주)에스제이엠,10.25,21.4,0.68,107.87,0.0,15.28,9.56,11.87,9.97,90.44,2.99,5.3,0.65,2.87,18.2,413.99,1693.73,325.11,58.66,38.2,28.88,0.1809307009532203,0.21075566226502548,35.13,0.8406090346046536,0.7047238223904212,8.69,0.0,1
38,(주)에스텍파마,6.54,24.81,-3.73,0.0,326.42,6.96,26.88,4.04,3.2,73.12,4.88,2.79,0.46,1.07,26.14,357.91,1351.18,243.43,66.73,33.94,159.52,0.2056935713970536,0.46200425190289474,46.15,0.6408101461489264,0.4712249663705105,21.48,2.07,1
39,(주)에스티큐브,78.29,192.5,185.35,0.0,0.0,-32.64,61.54,-18.78,-14.76,38.46,27.52,99.79,0.45,109.06,38.46,317.42,243.27,315.38,65.75,35.97,269.5,0.28290982162801187,0.7557519718978111,19.29,0.5789242819698485,0.6103585627471564,15.18,25.94,1
40,(주)에이디칩스,90.87,73.7,76.41,0.0,0.0,6.65,22.75,19.46,11.13,77.25,8.21,8.37,1.67,5.0,84.55,122.64,177.71,81.54,88.03,9.65,23.45,0.4581302755056623,0.32613567899461177,-21.17,0.9308559872932994,0.5229960074733276,-7.61,6.27,1
41,(주)엔에스엔,8.63,-61.62,-51.89,0.0,0.0,-124.21,2.37,-44.34,-29.2,97.63,4.52,2.36,0.24,1.05,48.88,54.85,307.27,35.02,123.05,-14.28,1.12,0.4815212736542812,1.1664678595449127,-37.09,0.9032752868868593,0.2702956043352127,-53.95,8.72,0
42,(주)엔케이맥스,100.45,81.81,172.9,0.0,0.0,-107.74,79.32,-22.3,-15.35,20.68,6.09,1.98,0.14,3.76,70.12,8563.97,669.09,7953.97,27.57,82.82,5214.64,0.3974912353520999,3.902827272675709,-25.82,0.027809503253761254,0.8103501068868894,-99.68,0.31,0
43,(주)엔피케이,13.35,65.76,16.29,0.0,0.0,4.52,6.21,9.13,4.58,93.79,11.13,15.73,1.01,1.59,102.91,113.54,452.39,82.96,153.5,2.9,35.3,0.5084392178977195,0.4851054903638677,19.56,0.4508907689898961,0.34193303839462086,10.39,2.45,1
44,(주)엘에스네트웍스,-18.36,-58.55,-51.43,0.0,0.0,-21.4,37.86,-14.18,-6.02,62.14,5.11,2.36,0.28,2.54,127.82,51.27,119.55,23.25,195.99,-13.28,3.82,0.5219837605375148,1.3518122070120988,-2.47,0.4960980521197429,0.19398427150584838,-4.42,3.51,0
45,(주)오리엔탈정공,-26.4,-19.33,-30.29,0.0,936.9,-9.12,18.54,-28.33,-10.51,81.46,17.41,8.92,1.15,3.22,165.85,97.74,111.94,73.64,148.4,-1.02,52.31,0.9221868020733354,0.7380181447421748,17.21,0.8874847877474455,0.3240880584277284,7.9,9.15,1
46,(주)옵트론텍,-1.03,-3.12,-0.88,0.0,303.62,9.87,34.99,13.22,5.54,65.01,3.11,9.82,0.56,1.73,118.86,63.24,953.4,50.96,152.89,-17.52,0.69,0.6546950001207139,1.0668113344311785,16.73,0.9016160868454788,0.3639502069719754,16.09,4.68,1
47,(주)우진플라임,2.35,14.4,25.3,0.0,0.0,5.68,26.49,17.31,4.24,73.51,4.47,4.0,0.75,1.36,280.69,147.27,1609.07,87.61,206.96,14.65,19.14,0.7371551343232887,0.9815357386568043,4.54,0.41562835040502344,0.46434573610683794,4.54,3.28,1
48,(주)원익,164.22,20.8,4.29,0.0,0.0,244.18,23.63,157.18,82.13,76.37,5.07,4.54,0.34,20.3,55.64,64.64,1512.39,44.8,133.53,-7.77,1.19,0.4280151329265939,1.2762265276077693,-0.24,0.6339493084235024,0.16616575545299966,-0.36,3.64,0
49,(주)유씨아이,32.38,-3.15,57.51,0.0,0.0,-70.17,41.68,-71.92,-45.81,58.32,7.15,14.58,0.65,3.68,98.89,133.14,53.98,122.08,130.35,8.58,3.53,0.5203482525867398,0.6714100983696857,-1.63,0.5514779652313172,0.3738738541443455,-1.41,20.46,0
50,(주)유진로봇,-16.12,-21.72,-4.41,0.0,0.0,-18.81,13.94,-32.15,-16.7,86.06,5.77,6.13,0.89,3.29,91.94,120.04,169.33,75.06,111.54,6.99,15.31,0.5247887011312412,0.4732311934561761,-6.95,0.8273451424003936,0.5797251468708823,-3.42,6.58,0
51,(주)율호,121.9,183.78,206.68,0.0,0.0,1.86,13.82,5.33,2.9,86.18,7.18,9.38,1.56,28.26,83.05,192.19,193.72,140.69,27.86,40.67,52.14,0.45263346303984653,0.40084554918248855,-14.2,0.9727120632311312,0.8516811973878037,-5.7,0.86,1
52,(주)이건홀딩스,10.46,16.56,1.39,0.0,0.0,3.49,15.51,5.25,2.14,84.49,5.36,12.87,0.61,1.62,139.68,56.81,658.68,46.35,176.51,-20.04,9.76,0.6251727690438363,0.9982867615252516,2.24,0.7861137194005934,0.28068058505357835,2.23,4.25,1
53,(주)이루온,-0.59,5.62,-9.17,0.0,0.0,-14.11,34.97,-18.29,-7.94,65.03,3.16,745.59,0.56,1.6,86.07,114.71,254.44,114.71,111.99,5.11,24.38,0.5811973182648694,0.521817824258125,-4.41,0.7329254349961618,0.5903267614699912,-3.61,4.03,0
54,(주)이브이첨단소재,28.71,51.18,19.73,0.0,0.0,-8.29,4.88,-16.08,-8.26,95.12,6.36,14.45,1.0,1.71,98.23,74.58,395.14,63.92,130.27,-11.69,9.78,0.5485483540209828,0.6322003537248957,-13.47,0.9383347041099358,0.35988972936846597,-7.54,6.28,0
55,(주)이수화학,4.92,23.29,-12.69,0.0,875.17,2.7,7.71,4.49,2.71,92.29,7.31,12.95,1.0,4.83,67.17,88.09,719.18,61.68,120.2,-3.8,13.34,0.6865613771569945,0.49739494477702667,14.23,0.8025730984742702,0.5384505703160142,5.84,3.46,1
56,(주)이스타코,-0.11,7.47,-24.39,0.0,0.0,-161.3,29.53,-16.74,-7.24,70.47,15.09,0.1,0.04,0.13,152.06,89.41,207.77,9.46,120.94,-6.16,1.1,0.6399277980622757,5.470869956878524,-37.99,0.9114560365465659,0.5326579953566885,-510.11,4.62,0
57,(주)이아이디,-36.6,-15.34,-3.97,0.0,0.0,-39.69,1.42,-43.41,-28.25,98.58,268.05,0.0,0.71,2.2,41.05,93.91,191.67,93.91,103.08,-1.75,60.26,0.2676210030790612,0.2872273623423573,-13.24,0.9834694118204933,0.27401246330867873,-4.2,8.91,0
58,(주)이엔코퍼레이션,128.93,2.75,-27.68,0.0,0.0,2.51,0.0,0.66,0.52,0.0,12.25,0.0,0.21,1.5,31.72,84.26,138.13,84.26,108.74,-3.26,43.26,0.3042393459130378,2.6023961077943527,4.62,0.8424124623796861,0.4570407715204348,7.49,0.37,1
59,(주)인디에프,-4.45,-4.5,18.32,0.0,0.0,-4.72,50.11,-13.58,-5.86,49.89,9.07,2.46,1.24,22.05,143.43,140.27,222.43,46.21,70.49,20.39,13.23,0.5890211089341915,0.46359414244226455,6.04,0.8589647151857085,0.7105139935823237,2.8,4.19,0
60,(주)인성정보,1.95,-9.68,-7.95,0.0,0.0,1.12,11.44,3.64,1.24,88.56,3.15,12.16,1.12,8.95,161.46,90.38,402.71,76.63,124.97,-5.55,11.99,0.7728201274253199,0.47917592913261936,6.38,0.9419139751859669,0.8748736859399516,3.56,2.24,0
61,(주)인스코비,-5.57,26.22,52.02,0.0,0.0,-47.3,37.16,-22.11,-14.76,62.84,7.81,9.11,0.31,36.34,31.78,105.17,81.36,89.62,99.83,1.19,22.48,0.29351730512245844,0.3577814118310424,-43.31,0.9610384615471631,0.2842282418980508,-32.51,14.94,0
62,(주)잉크테크,-4.22,2.4,-1.02,0.0,0.0,-7.68,26.49,-24.05,-4.48,73.51,3.86,4.9,0.58,1.17,406.55,65.31,481.18,42.0,340.2,-17.44,3.12,0.8033151525565912,1.3172246238607723,3.76,0.627142198987143,0.32937548190035504,5.07,3.77,0
63,(주)제넨바이오,9.24,-61.56,-75.72,0.0,0.0,-75.87,8.19,-113.08,-25.57,91.81,5.22,7.45,0.34,0.71,169.86,23.22,463.63,20.21,230.42,-48.34,1.61,0.5655138433864821,0.8115762277293147,-37.76,1.0002404796679356,0.24250052716815793,-73.63,6.26,0
64,(주)제로투세븐,4.99,-0.3,-16.6,0.0,0.0,-4.27,38.25,-20.65,-8.23,61.75,8.37,3.93,1.93,120.2,187.61,220.07,598.17,79.42,66.01,42.04,21.62,0.6157739612432626,0.3355308478065875,-8.41,0.5856121558438162,0.7935561984913705,-2.91,1.97,0
65,(주)중앙디앤엠,-32.51,-48.08,-23.06,0.0,0.0,-27.84,11.83,-31.16,-15.43,88.17,4.25,6.06,0.55,7.4,49.8,157.35,118.25,155.13,71.82,18.97,76.59,0.3636453842442565,0.3949331616277439,-52.45,0.9959172119271644,0.5772500644019362,-25.35,15.02,0
66,(주)진매트릭스,-5.91,-6.22,-6.91,0.0,0.0,-98.08,27.06,-35.04,-19.94,72.94,2.24,63.89,0.2,0.66,44.86,207.88,246.76,206.92,55.97,31.84,19.25,0.2964674694223649,1.128350776043787,-8.18,0.8993566326399764,0.648370256557626,-12.09,3.88,0
67,(주)차바이오텍,19.64,45.2,17.19,0.0,0.0,21.9,57.31,1.92,1.41,42.69,14.32,138.49,0.06,0.51,45.68,873.79,865.96,872.15,108.66,22.5,53.61,0.5072872906825944,0.8682437902678025,1.32,0.6822634778319321,0.6021513890069048,7.02,17.03,0
68,(주)체리부로,8.17,3.62,15.35,0.0,421.75,5.51,13.33,31.07,9.43,86.67,17.8,15.06,1.71,3.56,196.73,56.12,505.97,35.86,210.73,-22.66,2.1,0.7349986862376198,0.5509875464808542,16.48,0.6953105023889875,0.28788962174475324,6.63,4.05,1
69,(주)초록뱀미디어,7.69,-18.79,108.12,0.0,0.0,4.91,14.26,3.85,2.39,85.74,7.17,0.0,0.49,579.68,62.15,89.77,274.73,89.77,106.49,-3.91,14.85,0.41820253719086864,0.4904208347094107,2.23,0.9605639081444294,0.40930893242055894,1.82,19.23,0
70,(주)초록뱀컴퍼니,71.22,-78.62,19.2,3.67,0.0,24.58,25.17,6.86,4.83,74.83,8.66,2672.84,0.2,6.14,48.99,14.84,634.51,14.83,142.09,-26.58,1.44,0.3105420591336483,1.9011516524763743,-3.13,0.9430967922359477,0.1392405608980646,-6.61,18.22,0
71,(주)초록뱀헬스케어,74.88,148.17,0.27,0.0,0.0,-111.2,-2.02,-54.38,-29.44,102.02,2.82,3.74,0.26,4.5,72.64,162.5,185.17,148.99,84.81,19.57,0.39,0.5341834262629535,1.371725676889297,-29.58,0.7842936549467151,0.5547693085969698,-59.82,11.65,0
72,(주)카스,-5.0,-10.79,1.39,0.0,211.13,-1.0,26.04,-2.97,-0.97,73.96,3.56,7.84,0.97,6.34,197.99,79.77,498.37,59.13,160.67,-11.69,7.58,0.7364260550285548,0.6805923628128414,8.15,0.8784156740539671,0.576853097841473,5.43,4.79,1
73,(주)케스피온,1.2,21.68,15.09,0.0,0.0,8.59,37.15,10.66,4.74,62.85,4.66,4.2,0.55,1.14,118.9,134.61,320.49,99.32,119.15,11.72,16.05,0.5853387119378837,0.7258934944874138,6.69,0.6399787872418871,0.44218276631740827,6.61,4.53,1
74,(주)케이씨씨건설,7.72,19.78,15.58,0.0,0.0,1.49,8.22,5.47,1.91,91.78,11.49,9.21,1.29,299.94,190.91,129.66,289.89,100.16,87.09,16.03,25.57,0.6565895749931485,0.5288876571933737,2.94,0.8235453473492158,0.7006088681771518,1.55,3.23,1
75,(주)케이엠더블유,-27.63,-35.37,-15.84,0.0,0.0,2.8,17.12,9.82,1.78,82.88,2.72,6.08,0.63,2.31,346.32,56.42,576.95,43.12,262.35,-31.84,2.96,0.7812617465764076,0.7729449611402911,-6.31,0.9217141483075402,0.5115695121231222,-6.48,5.75,0
76,(주)케이프,38.22,3.29,21.25,0.0,0.0,30.61,17.57,6.46,3.75,82.43,6.04,2.71,0.12,0.28,71.54,61.17,1352.66,49.56,137.9,-12.45,17.63,0.8898427833387607,10.710332018030904,2.44,0.05147102709005772,0.02241996473336323,9.64,4.08,0
77,(주)켐트로닉스,-5.57,-12.92,-17.26,0.0,0.0,-1.09,7.56,-2.73,-1.14,92.44,4.07,6.39,1.05,2.65,129.7,109.51,1659.93,74.34,125.61,3.94,3.05,0.6580192595272277,0.6053659179415024,8.5,0.7204451828277595,0.415704104565024,4.44,2.97,0
78,(주)코데즈컴바인,-0.53,25.82,-5.35,0.0,0.0,9.6,30.76,6.37,5.38,69.24,6.26,9.0,0.56,1.37,14.33,262.55,134.28,227.52,78.87,19.2,125.91,0.17710315385727582,0.31459485120918684,-247.8,0.9592387312602743,0.3137222335780448,-55.22,1.28,1
79,(주)코디,65.06,239.32,-2.25,0.0,0.0,-135.52,7.18,-31.67,-17.99,92.82,5.54,9.92,0.13,0.41,96.48,324.09,480.38,312.34,108.92,30.81,83.56,0.44341389269497283,4.743238753389109,-9.6,0.9220830735467241,0.3987179215091937,-44.23,5.03,0
80,(주)코미팜,-2.49,-12.78,3.38,0.0,0.0,0.97,29.12,0.47,0.28,70.88,3.04,3.35,0.29,0.57,63.48,97.87,1446.85,67.27,117.82,-0.61,28.93,0.3373010590512269,1.3429112516241608,-1.28,0.7306468717070895,0.3493311688317322,-1.71,3.11,0
81,(주)코스나인,9.52,30.19,7.8,0.0,0.0,-5.5,4.96,-7.49,-2.92,95.04,2.96,9.98,0.53,0.98,134.99,83.28,541.94,71.08,143.85,-7.79,20.55,0.6486862429220934,0.6173381353120987,3.26,0.8973138782366411,0.4759225296292961,3.69,4.78,0
82,(주)코이즈,-9.08,-4.45,26.47,0.0,0.0,4.64,17.08,4.53,2.41,82.92,3.91,9.48,0.52,1.16,78.56,106.11,597.33,83.61,111.3,2.17,26.38,0.45738095657722766,0.798999440472395,26.14,0.8219210413138105,0.4306243799613109,21.03,2.03,0
83,(주)큐로홀딩스,2.73,26.34,-9.93,0.0,0.0,-150.22,23.79,-25.24,-18.06,76.21,5.82,2.68,0.12,11.27,29.12,75.51,177.6,51.92,107.59,-5.41,9.08,0.21782334168238865,1.36297820681375,-18.14,0.7658950391495254,0.12445087553371517,-34.49,6.24,0
84,(주)태영건설,2.39,2.17,-1.78,246.82,2208.98,0.88,11.66,1.19,0.57,88.34,7.65,24.01,0.64,8.03,113.7,97.56,1846.23,90.42,132.34,-0.95,14.99,0.6385045676454628,1.081897645673769,4.75,0.6217667366815232,0.4850262331007424,4.0,4.54,1
85,(주)티비에이치글로벌,-4.74,4.54,23.65,0.0,0.0,-15.66,55.63,-29.03,-10.09,44.37,9.68,2.41,0.64,2.48,227.28,122.41,705.15,31.23,207.02,6.73,0.2,0.55619018943535,0.4319660691460558,-7.24,0.4967369724010105,0.7013789747029513,-7.62,8.92,0
86,(주)티에스넥스젠,109.86,90.33,28.5,0.0,0.0,-27.86,10.79,-24.63,-12.61,89.21,43.11,43.32,0.45,41.15,89.64,79.78,154.87,76.78,118.18,-9.55,41.66,0.7451622183601151,1.8975912957605876,-17.39,0.7776094755999451,0.6274490741157462,-24.6,5.37,0
87,(주)팬엔터테인먼트,4.83,3.08,69.66,0.0,0.0,1.34,11.95,1.21,0.69,88.05,6.1,39.95,0.51,0.83,73.99,71.77,794.36,68.58,132.65,-9.35,7.01,0.4254779188413893,0.8436038988830249,-13.75,0.7791253236076232,0.23847384047002876,-11.68,2.64,1
88,(주)피에이치씨,0.63,-53.66,-4.98,0.0,0.0,-32.35,28.75,-22.75,-13.66,71.25,2.01,4.85,0.42,1.67,62.88,76.31,342.59,61.54,115.67,-9.0,22.57,0.3951468575674872,0.9275405102655662,-15.29,0.9752742537910284,0.5771685946098584,-14.02,5.71,0
